iso3,country,pacific_small_island,indicator_code,indicator_name,domain,indicator_position,reference_cap,frontier_mode,review_threshold_years,latest_year,value,frontier_year,calendar_age_years,production_age_years,relative_lag_years,missing,absolute_review,relative_review,classification_disagreement,production_cycle_only,retrieved_at,response_sha256,api_last_updated,attestation_chain
BTN,Bhutan,False,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,1.449,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
BRN,Brunei Darussalam,False,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,1.731,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
KHM,Cambodia,False,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,2.548,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
CHN,"China, People's Republic of",False,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,1.013,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
COK,Cook Islands,True,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,,,2024,,,,True,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
FJI,Fiji,True,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,2.27,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
GEO,Georgia,False,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,1.802,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
HKG,"Hong Kong, China",False,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,0.841,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
IND,India,False,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,1.962,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
IDN,Indonesia,False,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,2.115,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
KAZ,Kazakhstan,False,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,2.984,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
KIR,Kiribati,True,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,3.124,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
KGZ,Kyrgyz Republic,False,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,2.6,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
LAO,Lao People's Democratic Republic,False,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,2.397,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
MYS,Malaysia,False,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,1.543,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
MDV,Maldives,False,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,1.56,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
MHL,Marshall Islands,True,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,2.864,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
FSM,"Micronesia, Federated States of",True,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,2.743,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
MNG,Mongolia,False,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,2.5,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
MMR,Myanmar,False,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,2.098,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
NRU,Nauru,True,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,3.29,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
NPL,Nepal,False,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,1.961,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
PAK,Pakistan,False,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,3.547,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
PLW,Palau,True,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,1.883,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
PNG,Papua New Guinea,False,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,3.072,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
PHL,Philippines,False,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,1.894,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
WSM,Samoa,True,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,3.801,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
SLB,Solomon Islands,True,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,3.513,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
LKA,Sri Lanka,False,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,1.952,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
TJK,Tajikistan,False,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,3.036,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
THA,Thailand,False,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,1.204,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
TLS,Timor-Leste,False,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,2.627,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
TON,Tonga,True,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,3.1,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
TKM,Turkmenistan,False,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,2.661,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
TUV,Tuvalu,True,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,3.174,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
UZB,Uzbekistan,False,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,3.486,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
VUT,Vanuatu,True,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,3.569,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
VNM,Viet Nam,False,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",Demography,3,2025,global,3.0,2024,1.895,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:07+00:00,157c57ed365004282819b2022a4bc04bd4442558459b322335cfef4b73f62384,2026-07-13,ai-first
AFG,Afghanistan,False,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,,,2025,,,,True,False,False,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
ARM,Armenia,False,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2024,0.8,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
AZE,Azerbaijan,False,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2005,0.0,2025,21,1,20,False,True,True,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
BGD,Bangladesh,False,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2022,5.9,2025,4,1,3,False,True,True,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
BTN,Bhutan,False,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2022,0.0,2025,4,1,3,False,True,True,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
BRN,Brunei Darussalam,False,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,,,2025,,,,True,False,False,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
KHM,Cambodia,False,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,,,2025,,,,True,False,False,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
CHN,"China, People's Republic of",False,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2022,0.0,2025,4,1,3,False,True,True,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
COK,Cook Islands,True,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,,,2025,,,,True,False,False,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
FJI,Fiji,True,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2019,4.7,2025,7,1,6,False,True,True,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
GEO,Georgia,False,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2024,4.2,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
HKG,"Hong Kong, China",False,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,,,2025,,,,True,False,False,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
IND,India,False,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2022,5.3,2025,4,1,3,False,True,True,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
IDN,Indonesia,False,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2025,4.0,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
KAZ,Kazakhstan,False,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2021,0.0,2025,5,1,4,False,True,True,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
KIR,Kiribati,True,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2023,0.9,2025,3,1,2,False,True,False,True,True,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
KGZ,Kyrgyz Republic,False,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2024,2.2,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
LAO,Lao People's Democratic Republic,False,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2024,7.1,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
MYS,Malaysia,False,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2021,0.0,2025,5,1,4,False,True,True,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
MDV,Maldives,False,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2019,0.0,2025,7,1,6,False,True,True,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
MHL,Marshall Islands,True,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2019,2.1,2025,7,1,6,False,True,True,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
FSM,"Micronesia, Federated States of",True,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2013,26.1,2025,13,1,12,False,True,True,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
MNG,Mongolia,False,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2022,0.4,2025,4,1,3,False,True,True,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
MMR,Myanmar,False,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2017,10.3,2025,9,1,8,False,True,True,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
NRU,Nauru,True,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2012,9.7,2025,14,1,13,False,True,True,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
NPL,Nepal,False,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2022,2.4,2025,4,1,3,False,True,True,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
PAK,Pakistan,False,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2024,23.0,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
PLW,Palau,True,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,,,2025,,,,True,False,False,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
PNG,Papua New Guinea,False,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2009,52.2,2025,17,1,16,False,True,True,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
PHL,Philippines,False,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2023,5.3,2025,3,1,2,False,True,False,True,True,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
WSM,Samoa,True,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2013,4.5,2025,13,1,12,False,True,True,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
SLB,Solomon Islands,True,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2012,40.3,2025,14,1,13,False,True,True,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
LKA,Sri Lanka,False,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2019,2.7,2025,7,1,6,False,True,True,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
TJK,Tajikistan,False,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2024,6.1,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
THA,Thailand,False,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2024,0.0,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
TLS,Timor-Leste,False,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2014,44.0,2025,12,1,11,False,True,True,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
TON,Tonga,True,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,2021,0.4,2025,5,1,4,False,True,True,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
TKM,Turkmenistan,False,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty and inequality,1,2025,global,3.0,1998,35.1,2025,28,1,27,False,True,True,False,False,2026-07-18T21:11:06+00:00,11af9364ad667ac3fc4be0643a241ced657d07497913956317c323f10a59a7af,2026-07-13,ai-first
