country,iso3,market_id,market,admin1,admin2,latitude,longitude,month,commodity,unit,retail_price_npr,price_anomaly_pct,lagged_precipitation_month,lagged_power_prectotcorr_mm_day,lagged_precipitation_z,lagged_power_t2m_c,lagged_temperature_z,price_spike_screen,dry_price_spike_screen,non_dry_price_spike_screen,wet_price_spike_screen,hot_price_spike_screen,weather_alignment_status
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2019-05,Rice (coarse),KG,50.0,-9.531,2019-04,2.94,0.3158,8.38,-0.0717,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2019-06,Rice (coarse),KG,50.0,-9.531,2019-05,5.16,-0.7694,10.89,0.243,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2019-07,Rice (coarse),KG,50.0,-4.7655,2019-06,9.83,-0.4084,13.4,-0.3953,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2019-08,Rice (coarse),KG,55.0,0.0,2019-07,13.55,-0.6173,14.3,-0.6548,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2019-09,Rice (coarse),KG,51.0,-12.8617,2019-08,7.57,-0.8316,14.45,1.1173,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2019-10,Rice (coarse),KG,,,2019-09,11.86,0.867,12.39,-1.7638,False,False,False,False,False,missing_price
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2019-11,Rice (coarse),KG,,,2019-10,2.57,-0.4104,9.0,-0.1772,False,False,False,False,False,missing_price
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2019-12,Rice (coarse),KG,,,2019-11,0.29,2.4672,6.39,1.2347,False,False,False,False,False,missing_price
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2020-01,Rice (coarse),KG,,,2019-12,1.27,1.5285,-0.23,-1.6577,False,False,False,False,False,missing_price
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2020-02,Rice (coarse),KG,,,2020-01,1.85,2.2921,-2.01,-1.3629,False,False,False,False,False,missing_price
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2020-03,Rice (coarse),KG,,,2020-02,1.08,-0.026,0.03,-0.7335,False,False,False,False,False,missing_price
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2020-04,Rice (coarse),KG,42.5,-34.484,2020-03,2.28,1.4526,2.7,-1.4975,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2020-05,Rice (coarse),KG,38.5,-35.6675,2020-04,4.21,1.2324,6.57,-1.535,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2020-06,Rice (coarse),KG,45.0,-20.0671,2020-05,7.65,0.4931,9.81,-1.1027,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2020-07,Rice (coarse),KG,45.0,-15.3016,2020-06,12.11,0.252,13.07,-1.2508,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2020-08,Rice (coarse),KG,43.0,-24.6133,2020-07,17.17,0.1421,14.16,-1.1677,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2020-09,Rice (coarse),KG,50.0,-14.842,2020-08,3.95,-1.4225,14.32,0.4495,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2020-10,Rice (coarse),KG,47.0,-24.4197,2020-09,5.6,-1.0266,13.58,1.1463,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2020-11,Rice (coarse),KG,44.0,-29.3204,2020-10,0.1,-1.2364,9.86,0.6354,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2020-12,Rice (coarse),KG,48.0,-22.3144,2020-11,0.08,0.0987,4.38,-1.7198,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2021-01,Rice (coarse),KG,70.0,7.4108,2020-12,0.03,-0.5629,2.79,0.5107,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2021-02,Rice (coarse),KG,54.0,-10.5361,2021-01,0.13,-0.5391,2.44,1.0814,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2021-03,Rice (coarse),KG,50.0,-21.5111,2021-02,0.29,-0.6828,2.5,0.7826,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2021-04,Rice (coarse),KG,,,2021-03,1.29,-0.0732,5.29,0.5069,False,False,False,False,False,missing_price
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2021-05,Rice (coarse),KG,50.0,-9.531,2021-04,1.17,-0.9618,7.79,-0.5487,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2021-06,Rice (coarse),KG,53.0,-3.7041,2021-05,8.3,0.8226,10.36,-0.4174,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2021-07,Rice (coarse),KG,55.0,4.7655,2021-06,17.94,1.9407,13.34,-0.5509,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2021-08,Rice (coarse),KG,55.0,0.0,2021-07,18.6,0.4421,14.46,-0.0687,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2021-09,Rice (coarse),KG,58.0,0.0,2021-08,23.57,1.78,14.04,-0.9889,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2021-10,Rice (coarse),KG,,,2021-09,10.93,0.5857,12.89,-0.5411,False,False,False,False,False,missing_price
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2021-11,Rice (coarse),KG,58.0,-1.6951,2021-10,8.13,1.4487,10.27,1.0228,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2021-12,Rice (coarse),KG,60.0,0.0,2021-11,0.0,-0.8036,5.7,0.2205,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2022-01,Rice (coarse),KG,60.0,-8.0043,2021-12,1.5,1.9164,0.84,-0.8894,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2022-02,Rice (coarse),KG,60.0,0.0,2022-01,0.37,-0.144,-1.37,-1.0113,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2022-03,Rice (coarse),KG,62.0,0.0,2022-02,2.06,0.7888,-1.41,-1.6174,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2022-04,Rice (coarse),KG,60.0,0.0,2022-03,0.59,-1.1521,6.58,1.5052,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2022-05,Rice (coarse),KG,64.0,15.155,2022-04,2.52,0.0126,10.24,1.4319,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2022-06,Rice (coarse),KG,65.0,16.7054,2022-05,6.54,-0.0697,10.8,0.1308,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2022-07,Rice (coarse),KG,48.0,-8.8477,2022-06,11.39,0.0434,13.21,-0.8879,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2022-08,Rice (coarse),KG,48.0,-13.6132,2022-07,11.65,-1.0158,14.26,-0.8014,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2022-09,Rice (coarse),KG,52.0,-10.9199,2022-08,18.75,0.9932,14.25,0.0899,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2022-10,Rice (coarse),KG,52.0,-14.3101,2022-09,12.61,1.0939,12.7,-1.0057,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2022-11,Rice (coarse),KG,50.0,-16.5371,2022-10,8.26,1.4922,8.43,-0.7157,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2022-12,Rice (coarse),KG,50.0,-18.2322,2022-11,0.01,-0.6908,5.66,0.1617,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2023-01,Rice (coarse),KG,50.0,-26.2364,2022-12,0.02,-0.5798,3.27,0.8553,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2023-02,Rice (coarse),KG,55.0,-8.7011,2023-01,0.21,-0.4074,0.84,0.2025,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2023-03,Rice (coarse),KG,55.0,-11.9801,2023-02,0.57,-0.45,3.44,1.3596,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2023-04,Rice (coarse),KG,55.0,-8.7011,2023-03,2.41,1.653,3.87,-0.592,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2023-05,Rice (coarse),KG,55.0,0.0,2023-04,1.68,-0.5937,7.08,-1.1227,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2023-06,Rice (coarse),KG,55.0,0.0,2023-05,3.9,-1.4082,9.38,-1.6385,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2023-07,Rice (coarse),KG,55.0,4.7655,2023-06,6.42,-1.3962,13.49,-0.162,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2023-08,Rice (coarse),KG,58.0,5.311,2023-07,17.07,0.1211,14.64,0.5907,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2023-09,Rice (coarse),KG,60.0,3.3902,2023-08,16.5,0.626,14.47,1.2201,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2023-10,Rice (coarse),KG,60.0,0.0,2023-09,6.69,-0.6968,13.44,0.804,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2023-11,Rice (coarse),KG,60.0,1.6951,2023-10,4.78,0.3285,8.89,-0.2811,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2023-12,Rice (coarse),KG,60.0,0.0,2023-11,0.02,-0.578,5.54,-0.0147,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2024-01,Rice (coarse),KG,65.0,0.0,2023-12,0.08,-0.4786,2.87,0.5681,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2024-02,Rice (coarse),KG,60.0,0.0,2024-01,0.0,-0.753,-0.08,-0.3028,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2024-03,Rice (coarse),KG,70.0,12.1361,2024-02,0.21,-0.7493,0.54,-0.4205,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2024-04,Rice (coarse),KG,72.0,18.2322,2024-03,1.17,-0.2582,4.79,0.12,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2024-05,Rice (coarse),KG,70.0,24.1162,2024-04,0.04,-1.7773,9.93,1.1813,True,True,False,False,True,dry_lag_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2024-06,Rice (coarse),KG,70.0,24.1162,2024-05,4.01,-1.3524,12.11,1.7631,True,True,False,False,True,dry_lag_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2024-07,Rice (coarse),KG,,,2024-06,14.09,0.8255,14.32,1.9897,False,False,False,False,False,missing_price
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2024-08,Rice (coarse),KG,70.0,24.1162,2024-07,26.95,2.1938,14.99,1.8729,True,False,True,True,True,wet_lag_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2024-09,Rice (coarse),KG,70.0,18.8052,2024-08,7.85,-0.7859,14.24,0.0385,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2024-10,Rice (coarse),KG,70.0,15.4151,2024-09,10.23,0.3739,13.58,1.1463,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2024-11,Rice (coarse),KG,70.0,17.1101,2024-10,2.27,-0.5108,10.5,1.2401,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2024-12,Rice (coarse),KG,,,2024-11,0.03,-0.4653,6.3,1.1024,False,False,False,False,False,missing_price
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2025-01,Rice (coarse),KG,70.0,7.4108,2024-12,0.0,-0.6135,2.45,0.2666,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2025-02,Rice (coarse),KG,70.0,15.4151,2025-01,0.02,-0.7201,3.13,1.4604,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2025-03,Rice (coarse),KG,70.0,12.1361,2025-02,0.43,-0.5664,2.35,0.6905,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2025-04,Rice (coarse),KG,70.0,15.4151,2025-03,0.57,-1.1829,5.78,0.8861,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2025-05,Rice (coarse),KG,70.0,24.1162,2025-04,3.13,0.4529,9.44,0.7852,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2025-06,Rice (coarse),KG,75.0,31.0155,2025-05,9.28,1.3195,11.37,0.8411,True,False,True,True,False,wet_lag_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2025-07,Rice (coarse),KG,75.0,35.781,2025-06,10.93,-0.0898,13.97,1.0823,True,False,True,False,True,price_spike_not_dry_aligned
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2025-08,Rice (coarse),KG,75.0,31.0155,2025-07,10.57,-1.2424,14.76,1.0303,True,True,False,False,True,dry_lag_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2025-09,Rice (coarse),KG,75.0,25.7045,2025-08,12.59,-0.0122,14.25,0.0899,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2025-10,Rice (coarse),KG,70.0,15.4151,2025-09,11.27,0.6885,13.31,0.486,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2025-11,Rice (coarse),KG,70.0,17.1101,2025-10,4.24,0.148,9.55,0.3425,False,False,False,False,False,not_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2025-12,Rice (coarse),KG,70.0,15.4151,2025-11,0.1,0.3243,5.85,0.441,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2019-01,Rice (coarse),KG,,,2018-12,0.14,-0.0884,13.33,-0.2492,False,False,False,False,False,missing_price
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2019-02,Rice (coarse),KG,,,2019-01,0.09,-0.2383,13.18,1.3118,False,False,False,False,False,missing_price
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2019-03,Rice (coarse),KG,,,2019-02,1.06,1.3601,15.05,0.5988,False,False,False,False,False,missing_price
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2019-04,Rice (coarse),KG,40.0,-22.3144,2019-03,0.6,-0.7623,18.7,-0.447,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2019-05,Rice (coarse),KG,40.0,-22.3144,2019-04,3.01,1.0294,22.44,-0.0736,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2019-06,Rice (coarse),KG,40.0,-31.8454,2019-05,3.02,-1.2723,24.85,1.8984,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2019-07,Rice (coarse),KG,45.0,-10.5361,2019-06,3.73,-1.1061,26.04,1.5565,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2019-08,Rice (coarse),KG,45.0,-10.5361,2019-07,16.08,0.969,24.19,0.2107,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2019-09,Rice (coarse),KG,45.0,-20.0671,2019-08,5.08,-1.4146,24.16,1.4782,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2019-10,Rice (coarse),KG,46.0,-23.1802,2019-09,9.49,0.2676,22.39,-1.6427,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2019-11,Rice (coarse),KG,45.0,-20.0671,2019-10,0.34,-1.0303,19.84,-1.1613,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2019-12,Rice (coarse),KG,45.0,-5.268,2019-11,0.04,-0.2954,17.79,1.3871,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2020-01,Rice (coarse),KG,45.0,-23.6543,2019-12,0.36,1.1079,12.3,-1.9321,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2020-02,Rice (coarse),KG,45.0,-7.2291,2020-01,0.67,2.459,11.25,-1.6151,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2020-03,Rice (coarse),KG,45.0,-10.5361,2020-02,1.14,1.554,13.44,-0.8758,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2020-04,Rice (coarse),KG,42.0,-17.4353,2020-03,3.24,0.8223,17.77,-1.4195,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2020-05,Rice (coarse),KG,50.0,0.0,2020-04,2.49,0.3204,20.99,-1.6853,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2020-06,Rice (coarse),KG,50.0,-9.531,2020-05,4.14,-0.3831,23.05,-0.7738,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2020-07,Rice (coarse),KG,50.0,0.0,2020-06,12.03,0.4398,23.79,-1.1349,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2020-08,Rice (coarse),KG,35.0,-35.6675,2020-07,18.73,1.6584,23.4,-2.0848,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2020-09,Rice (coarse),KG,44.0,-22.3144,2020-08,7.8,-0.3906,23.8,-0.0368,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2020-10,Rice (coarse),KG,42.0,-32.2773,2020-09,15.55,1.8691,22.97,-0.084,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2020-11,Rice (coarse),KG,44.0,-22.3144,2020-10,0.61,-0.9172,21.8,1.9145,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2020-12,Rice (coarse),KG,44.0,-7.5153,2020-11,0.01,-0.504,17.07,-0.0656,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2021-01,Rice (coarse),KG,80.0,33.8821,2020-12,0.05,-0.5777,13.32,-0.2655,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2021-02,Rice (coarse),KG,42.0,-14.1283,2021-01,0.02,-0.5639,12.64,0.4929,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2021-03,Rice (coarse),KG,42.0,-17.4353,2021-02,0.26,-0.5786,14.99,0.5438,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2021-04,Rice (coarse),KG,44.0,-12.7833,2021-03,0.56,-0.7863,20.17,1.0901,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2021-05,Rice (coarse),KG,48.0,-4.0822,2021-04,1.58,-0.9203,23.42,1.0156,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2021-06,Rice (coarse),KG,48.0,-13.6132,2021-05,7.44,2.2369,22.97,-0.8926,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2021-07,Rice (coarse),KG,50.0,0.0,2021-06,7.16,-0.4673,23.96,-0.9315,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2021-08,Rice (coarse),KG,50.0,0.0,2021-07,14.76,0.6256,23.85,-0.7773,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2021-09,Rice (coarse),KG,55.0,0.0,2021-08,12.44,1.3562,23.43,-1.594,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2021-10,Rice (coarse),KG,58.0,0.0,2021-09,4.67,-1.0062,22.83,-0.4602,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2021-11,Rice (coarse),KG,55.0,0.0,2021-10,6.63,1.604,21.01,0.6748,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2021-12,Rice (coarse),KG,44.0,-7.5153,2021-11,0.03,-0.365,16.14,-1.9419,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2022-01,Rice (coarse),KG,44.0,-25.9016,2021-12,0.54,2.0866,13.43,-0.0858,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2022-02,Rice (coarse),KG,45.0,-7.2291,2022-01,0.26,0.5523,11.99,-0.4929,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2022-03,Rice (coarse),KG,50.0,0.0,2022-02,0.85,0.8512,12.28,-1.9382,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2022-04,Rice (coarse),KG,50.0,0.0,2022-03,0.64,-0.7383,20.65,1.5921,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2022-05,Rice (coarse),KG,50.0,0.0,2022-04,2.68,0.5794,22.95,0.4932,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2022-06,Rice (coarse),KG,55.0,0.0,2022-05,4.53,-0.0734,23.63,0.0872,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2022-07,Rice (coarse),KG,50.0,0.0,2022-06,14.01,0.8086,23.89,-1.0152,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2022-08,Rice (coarse),KG,45.0,-10.5361,2022-07,8.16,-1.0913,23.98,-0.3995,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2022-09,Rice (coarse),KG,50.0,-9.531,2022-08,6.92,-0.7219,23.93,0.5103,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2022-10,Rice (coarse),KG,55.0,-5.311,2022-09,7.61,-0.2293,22.64,-0.9708,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2022-11,Rice (coarse),KG,50.0,-9.531,2022-10,3.7,0.3769,20.41,-0.2668,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2022-12,Rice (coarse),KG,50.0,5.268,2022-11,0.07,-0.0869,17.11,0.0151,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2023-01,Rice (coarse),KG,50.0,-13.1182,2022-12,0.01,-0.7952,14.01,0.8619,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2023-02,Rice (coarse),KG,52.0,7.2291,2023-01,0.0,-0.6569,12.9,0.8872,False,False,False,False,False,not_price_spike
