country,iso3,market_id,market,admin1,admin2,latitude,longitude,month,commodity,unit,retail_price_npr,retail_price_npr_year_earlier,rice_yoy_log_change_pct,old_calendar_month_median_anomaly_pct,precipitation_z_lag_0,temperature_z_lag_0,precipitation_z_lag_1,temperature_z_lag_1,precipitation_z_lag_3,temperature_z_lag_3,precipitation_z_lag_6,temperature_z_lag_6,price_spike_yoy_20pct,dry_lag_1,dry_aligned_price_spike,alignment_class
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2023-03,Rice (coarse),KG,48.0,42.0,13.3531,5.5,1.5701,-0.5543,-0.6593,0.4016,-0.6162,-0.6775,0.8011,-0.9673,False,False,False,below_price_spike_threshold
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2023-03,Rice (coarse),KG,46.0,44.0,4.4452,2.2226,-0.2905,-0.1386,-0.8311,1.1069,-0.968,0.5479,-0.2788,-1.2211,False,False,False,below_price_spike_threshold
Nepal,NPL,3874,Birgunj,Province No. 2,PARSA,27.08,84.9,2023-03,Rice (coarse),KG,50.0,50.0,0.0,0.0,0.2525,-0.4336,-0.7315,0.7347,-0.7191,-0.4117,-0.0847,-0.9866,False,False,False,below_price_spike_threshold
Nepal,NPL,647,Dhankuta,Province No. 1,DHANKUTA,26.98,87.33,2023-03,Rice (coarse),KG,50.0,45.0,10.5361,10.5361,-0.2401,-0.4052,-0.6513,1.0933,-0.7952,0.8619,-0.2293,-0.9708,False,False,False,below_price_spike_threshold
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2023-03,Rice (coarse),KG,68.0,65.0,4.512,2.256,0.6606,-0.4504,-0.945,1.2474,-0.5825,0.6009,0.7642,-1.0632,False,False,False,below_price_spike_threshold
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2023-03,Rice (coarse),KG,52.0,50.0,3.9221,1.961,-0.2425,-0.102,-0.8155,0.9631,-0.9075,0.3316,-0.3857,-0.9145,False,False,False,below_price_spike_threshold
Nepal,NPL,652,Kathmandu,Province No. 3,KATHMANDU,27.72,85.32,2023-03,Rice (coarse),KG,63.0,45.0,33.6472,4.879,-0.1552,-0.5307,-0.66,0.8424,-0.6859,0.5173,-0.2916,-0.7071,True,False,False,non_dry_price_spike
Nepal,NPL,3912,Mangalsen,Province No. 7,ACHHAM,29.1,81.23,2023-03,Rice (coarse),KG,50.0,43.0,15.0823,6.3917,0.9773,-0.4201,-0.7988,0.7468,-0.4849,0.7512,1.2315,-0.8826,False,False,False,below_price_spike_threshold
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2023-03,Rice (coarse),KG,50.0,45.0,10.5361,5.268,0.8406,-0.3749,-0.7401,1.1928,-0.5909,0.6507,1.1049,-1.1772,False,False,False,below_price_spike_threshold
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2023-03,Rice (coarse),KG,52.0,46.0,12.2602,6.1301,1.4485,-0.5368,-0.5779,0.4453,-0.6602,-0.475,0.6631,-0.8996,False,False,False,below_price_spike_threshold
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2023-03,Rice (coarse),KG,50.0,50.0,0.0,0.0,-0.2401,-0.4052,-0.6513,1.0933,-0.7952,0.8619,-0.2293,-0.9708,False,False,False,below_price_spike_threshold
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2023-04,Rice (coarse),KG,55.0,60.0,-8.7011,-8.7011,-0.5937,-1.1227,1.653,-0.592,-0.4074,0.2025,1.4922,-0.7157,False,False,False,below_price_spike_threshold
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2023-04,Rice (coarse),KG,52.0,42.0,21.3574,21.3574,-0.5849,-1.0278,1.5701,-0.5543,-0.6634,0.1025,1.4863,-1.045,True,False,False,non_dry_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2023-04,Rice (coarse),KG,45.0,45.0,0.0,-1.0989,-0.7488,0.5481,-0.2905,-0.1386,-0.6612,0.4785,0.4932,-0.4498,False,False,False,below_price_spike_threshold
Nepal,NPL,3874,Birgunj,Province No. 2,PARSA,27.08,84.9,2023-04,Rice (coarse),KG,50.0,55.0,-9.531,-4.7655,-1.0479,-0.3558,0.2525,-0.4336,-0.6226,0.0769,0.4519,-1.234,False,False,False,below_price_spike_threshold
Nepal,NPL,647,Dhankuta,Province No. 1,DHANKUTA,26.98,87.33,2023-04,Rice (coarse),KG,50.0,46.0,8.3382,4.0822,-0.5385,0.2265,-0.2401,-0.4052,-0.6569,0.8872,0.3769,-0.2668,False,False,False,below_price_spike_threshold
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2023-04,Rice (coarse),KG,80.0,65.0,20.7639,20.7639,-0.6145,-1.1101,0.6606,-0.4504,0.3584,-0.017,2.1553,-0.8468,True,False,False,non_dry_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2023-04,Rice (coarse),KG,55.0,55.0,0.0,0.0,-0.7271,0.2395,-0.2425,-0.102,-0.6264,0.3619,0.2515,-0.6385,False,False,False,below_price_spike_threshold
Nepal,NPL,652,Kathmandu,Province No. 3,KATHMANDU,27.72,85.32,2023-04,Rice (coarse),KG,60.0,50.0,18.2322,0.0,-0.6013,-0.295,-0.1552,-0.5307,-0.5783,0.949,0.3868,-0.6871,False,False,False,below_price_spike_threshold
Nepal,NPL,3912,Mangalsen,Province No. 7,ACHHAM,29.1,81.23,2023-04,Rice (coarse),KG,50.0,44.0,12.7833,4.0822,-0.3638,-1.0249,0.9773,-0.4201,0.0432,0.1313,2.1935,-0.8578,False,False,False,below_price_spike_threshold
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2023-04,Rice (coarse),KG,52.0,45.0,14.4581,5.9423,-0.4226,-0.9821,0.8406,-0.3749,0.1233,0.0299,1.9592,-0.7071,False,False,False,below_price_spike_threshold
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2023-04,Rice (coarse),KG,52.0,50.0,3.9221,0.0,-0.8092,-0.7496,1.4485,-0.5368,-0.6443,0.0239,1.0153,-1.0765,False,False,False,below_price_spike_threshold
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2023-04,Rice (coarse),KG,50.0,50.0,0.0,0.0,-0.5385,0.2265,-0.2401,-0.4052,-0.6569,0.8872,0.3769,-0.2668,False,False,False,below_price_spike_threshold
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2023-05,Rice (coarse),KG,55.0,64.0,-15.155,0.0,-1.4082,-1.6385,-0.5937,-1.1227,-0.45,1.3596,-0.6908,0.1617,False,False,False,below_price_spike_threshold
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2023-05,Rice (coarse),KG,55.0,43.0,24.6133,22.3144,-0.6973,-0.596,-0.5849,-1.0278,-0.6593,0.4016,-0.7783,-1.2881,True,False,False,non_dry_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2023-05,Rice (coarse),KG,46.0,43.0,6.7441,0.0,-0.7551,0.9245,-0.7488,0.5481,-0.8311,1.1069,0.2538,-0.0561,False,False,False,below_price_spike_threshold
Nepal,NPL,3874,Birgunj,Province No. 2,PARSA,27.08,84.9,2023-05,Rice (coarse),KG,55.0,55.0,0.0,0.0,-0.7818,-0.2464,-1.0479,-0.3558,-0.7315,0.7347,-0.5562,-1.0359,False,True,False,below_price_spike_threshold
Nepal,NPL,647,Dhankuta,Province No. 1,DHANKUTA,26.98,87.33,2023-05,Rice (coarse),KG,52.0,46.0,12.2602,12.2602,-0.7245,0.0575,-0.5385,0.2265,-0.6513,1.0933,-0.0869,0.0151,False,False,False,below_price_spike_threshold
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2023-05,Rice (coarse),KG,80.0,65.0,20.7639,20.7639,-0.7376,-1.376,-0.6145,-1.1101,-0.945,1.2474,-0.644,-0.0544,True,False,False,non_dry_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2023-05,Rice (coarse),KG,53.0,53.0,0.0,0.0,-0.5232,0.2339,-0.7271,0.2395,-0.8155,0.9631,0.061,-0.1307,False,False,False,below_price_spike_threshold
Nepal,NPL,652,Kathmandu,Province No. 3,KATHMANDU,27.72,85.32,2023-05,Rice (coarse),KG,58.0,50.0,14.842,14.842,-0.7851,-0.5171,-0.6013,-0.295,-0.66,0.8424,-0.5256,-0.9247,False,False,False,below_price_spike_threshold
Nepal,NPL,3912,Mangalsen,Province No. 7,ACHHAM,29.1,81.23,2023-05,Rice (coarse),KG,56.0,45.0,21.8689,15.4151,-0.7284,-0.7524,-0.3638,-1.0249,-0.7988,0.7468,-0.6768,-0.3261,True,False,False,non_dry_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2023-05,Rice (coarse),KG,57.0,45.0,23.6389,13.1028,-0.4874,-1.1004,-0.4226,-0.9821,-0.7401,1.1928,-0.6404,0.0468,True,False,False,non_dry_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2023-05,Rice (coarse),KG,60.0,50.0,18.2322,8.7011,-1.0348,-0.4845,-0.8092,-0.7496,-0.5779,0.4453,-0.5529,-1.3432,False,False,False,below_price_spike_threshold
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2023-05,Rice (coarse),KG,55.0,50.0,9.531,9.531,-0.7245,0.0575,-0.5385,0.2265,-0.6513,1.0933,-0.0869,0.0151,False,False,False,below_price_spike_threshold
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2023-06,Rice (coarse),KG,55.0,65.0,-16.7054,0.0,-1.3962,-0.162,-1.4082,-1.6385,1.653,-0.592,-0.5798,0.8553,False,True,False,below_price_spike_threshold
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2023-06,Rice (coarse),KG,60.0,45.0,28.7682,28.7682,-1.2057,1.2041,-0.6973,-0.596,1.5701,-0.5543,-0.6162,-0.6775,True,False,False,non_dry_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2023-06,Rice (coarse),KG,46.0,45.0,2.1979,0.0,-0.4877,1.4342,-0.7551,0.9245,-0.2905,-0.1386,-0.968,0.5479,False,False,False,below_price_spike_threshold
Nepal,NPL,3874,Birgunj,Province No. 2,PARSA,27.08,84.9,2023-06,Rice (coarse),KG,50.0,42.0,17.4353,0.0,-1.3495,1.1729,-0.7818,-0.2464,0.2525,-0.4336,-0.7191,-0.4117,False,False,False,below_price_spike_threshold
Nepal,NPL,647,Dhankuta,Province No. 1,DHANKUTA,26.98,87.33,2023-06,Rice (coarse),KG,52.0,50.0,3.9221,3.9221,-0.3946,1.5087,-0.7245,0.0575,-0.2401,-0.4052,-0.7952,0.8619,False,False,False,below_price_spike_threshold
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2023-06,Rice (coarse),KG,80.0,65.0,20.7639,20.7639,-0.5463,-0.1274,-0.7376,-1.376,0.6606,-0.4504,-0.5825,0.6009,True,False,False,non_dry_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2023-06,Rice (coarse),KG,50.0,50.0,0.0,0.0,-0.6433,1.1749,-0.5232,0.2339,-0.2425,-0.102,-0.9075,0.3316,False,False,False,below_price_spike_threshold
Nepal,NPL,652,Kathmandu,Province No. 3,KATHMANDU,27.72,85.32,2023-06,Rice (coarse),KG,58.0,50.0,14.842,14.842,-0.9766,1.2026,-0.7851,-0.5171,-0.1552,-0.5307,-0.6859,0.5173,False,False,False,below_price_spike_threshold
Nepal,NPL,3912,Mangalsen,Province No. 7,ACHHAM,29.1,81.23,2023-06,Rice (coarse),KG,56.0,45.0,21.8689,11.3329,-0.3859,0.2494,-0.7284,-0.7524,0.9773,-0.4201,-0.4849,0.7512,True,False,False,non_dry_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2023-06,Rice (coarse),KG,58.0,45.0,25.3781,5.311,-0.3159,-0.1561,-0.4874,-1.1004,0.8406,-0.3749,-0.5909,0.6507,True,False,False,non_dry_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2023-06,Rice (coarse),KG,60.0,48.0,22.3144,18.2322,-1.5523,1.3314,-1.0348,-0.4845,1.4485,-0.5368,-0.6602,-0.475,True,True,True,dry_aligned_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2023-06,Rice (coarse),KG,58.0,55.0,5.311,5.311,-0.3946,1.5087,-0.7245,0.0575,-0.2401,-0.4052,-0.7952,0.8619,False,False,False,below_price_spike_threshold
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2023-07,Rice (coarse),KG,55.0,48.0,13.6132,4.7655,0.1211,0.5907,-1.3962,-0.162,-0.5937,-1.1227,-0.4074,0.2025,False,True,False,below_price_spike_threshold
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2023-07,Rice (coarse),KG,58.0,45.0,25.3781,26.5017,-0.3696,0.5222,-1.2057,1.2041,-0.5849,-1.0278,-0.6634,0.1025,True,True,True,dry_aligned_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2023-07,Rice (coarse),KG,45.0,45.0,0.0,0.0,-0.3949,0.3385,-0.4877,1.4342,-0.7488,0.5481,-0.6612,0.4785,False,False,False,below_price_spike_threshold
Nepal,NPL,3874,Birgunj,Province No. 2,PARSA,27.08,84.9,2023-07,Rice (coarse),KG,52.0,46.0,12.2602,8.0912,-0.3251,0.1812,-1.3495,1.1729,-1.0479,-0.3558,-0.6226,0.0769,False,True,False,below_price_spike_threshold
Nepal,NPL,647,Dhankuta,Province No. 1,DHANKUTA,26.98,87.33,2023-07,Rice (coarse),KG,56.0,50.0,11.3329,15.5019,-0.4175,0.4141,-0.3946,1.5087,-0.5385,0.2265,-0.6569,0.8872,False,False,False,below_price_spike_threshold
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2023-07,Rice (coarse),KG,80.0,65.0,20.7639,20.7639,-0.9939,-0.1592,-0.5463,-0.1274,-0.6145,-1.1101,0.3584,-0.017,True,False,False,non_dry_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2023-07,Rice (coarse),KG,52.0,54.0,-3.774,-1.887,-0.122,-0.0978,-0.6433,1.1749,-0.7271,0.2395,-0.6264,0.3619,False,False,False,below_price_spike_threshold
Nepal,NPL,652,Kathmandu,Province No. 3,KATHMANDU,27.72,85.32,2023-07,Rice (coarse),KG,63.0,50.0,23.1112,25.1523,0.1363,0.3502,-0.9766,1.2026,-0.6013,-0.295,-0.5783,0.949,True,False,False,non_dry_price_spike
Nepal,NPL,3912,Mangalsen,Province No. 7,ACHHAM,29.1,81.23,2023-07,Rice (coarse),KG,64.0,45.0,35.2221,31.9951,-0.5267,-0.4415,-0.3859,0.2494,-0.3638,-1.0249,0.0432,0.1313,True,False,False,non_dry_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2023-07,Rice (coarse),KG,65.0,53.0,20.4095,14.2069,-0.6109,-0.4865,-0.3159,-0.1561,-0.4226,-0.9821,0.1233,0.0299,True,False,False,non_dry_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2023-07,Rice (coarse),KG,60.0,48.0,22.3144,20.2733,-0.123,0.5587,-1.5523,1.3314,-0.8092,-0.7496,-0.6443,0.0239,True,True,True,dry_aligned_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2023-07,Rice (coarse),KG,65.0,50.0,26.2364,26.2364,-0.4175,0.4141,-0.3946,1.5087,-0.5385,0.2265,-0.6569,0.8872,True,False,False,non_dry_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2023-08,Rice (coarse),KG,58.0,48.0,18.9242,5.311,0.626,1.2201,0.1211,0.5907,-1.4082,-1.6385,-0.45,1.3596,False,False,False,below_price_spike_threshold
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2023-08,Rice (coarse),KG,62.0,46.0,29.8493,29.8493,0.7456,-0.9405,-0.3696,0.5222,-0.6973,-0.596,-0.6593,0.4016,True,False,False,non_dry_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2023-08,Rice (coarse),KG,55.0,45.0,20.0671,9.531,1.8359,0.2386,-0.3949,0.3385,-0.7551,0.9245,-0.8311,1.1069,True,False,False,non_dry_price_spike
Nepal,NPL,3874,Birgunj,Province No. 2,PARSA,27.08,84.9,2023-08,Rice (coarse),KG,60.0,48.0,22.3144,1.6807,1.2566,-0.4436,-0.3251,0.1812,-0.7818,-0.2464,-0.7315,0.7347,True,False,False,non_dry_price_spike
Nepal,NPL,647,Dhankuta,Province No. 1,DHANKUTA,26.98,87.33,2023-08,Rice (coarse),KG,60.0,50.0,18.2322,10.5361,1.7703,0.2578,-0.4175,0.4141,-0.7245,0.0575,-0.6513,1.0933,False,False,False,below_price_spike_threshold
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2023-08,Rice (coarse),KG,80.0,65.0,20.7639,20.7639,0.8601,0.5759,-0.9939,-0.1592,-0.7376,-1.376,-0.945,1.2474,True,False,False,non_dry_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2023-08,Rice (coarse),KG,60.0,54.0,10.5361,10.5361,1.5656,-0.3573,-0.122,-0.0978,-0.5232,0.2339,-0.8155,0.9631,False,False,False,below_price_spike_threshold
Nepal,NPL,652,Kathmandu,Province No. 3,KATHMANDU,27.72,85.32,2023-08,Rice (coarse),KG,64.0,50.0,24.686,24.686,1.2864,0.444,0.1363,0.3502,-0.7851,-0.5171,-0.66,0.8424,True,False,False,non_dry_price_spike
Nepal,NPL,3912,Mangalsen,Province No. 7,ACHHAM,29.1,81.23,2023-08,Rice (coarse),KG,65.0,45.0,36.7725,32.424,0.9354,0.0082,-0.5267,-0.4415,-0.7284,-0.7524,-0.7988,0.7468,True,False,False,non_dry_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2023-08,Rice (coarse),KG,70.0,55.0,24.1162,24.1162,0.6852,0.5421,-0.6109,-0.4865,-0.4874,-1.1004,-0.7401,1.1928,True,False,False,non_dry_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2023-08,Rice (coarse),KG,65.0,50.0,26.2364,26.2364,0.8848,-0.8709,-0.123,0.5587,-1.0348,-0.4845,-0.5779,0.4453,True,False,False,non_dry_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2023-08,Rice (coarse),KG,65.0,45.0,36.7725,26.2364,1.7703,0.2578,-0.4175,0.4141,-0.7245,0.0575,-0.6513,1.0933,True,False,False,non_dry_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2023-09,Rice (coarse),KG,60.0,52.0,14.3101,3.3902,-0.6968,0.804,0.626,1.2201,-1.3962,-0.162,1.653,-0.592,False,False,False,below_price_spike_threshold
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2023-09,Rice (coarse),KG,60.0,48.0,22.3144,22.3144,-1.2717,1.3014,0.7456,-0.9405,-1.2057,1.2041,1.5701,-0.5543,True,False,False,non_dry_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2023-09,Rice (coarse),KG,60.0,52.0,14.3101,10.5361,-0.2563,0.32,1.8359,0.2386,-0.4877,1.4342,-0.2905,-0.1386,False,False,False,below_price_spike_threshold
Nepal,NPL,3874,Birgunj,Province No. 2,PARSA,27.08,84.9,2023-09,Rice (coarse),KG,65.0,45.0,36.7725,26.2364,-1.0152,0.698,1.2566,-0.4436,-1.3495,1.1729,0.2525,-0.4336,True,False,False,non_dry_price_spike
Nepal,NPL,647,Dhankuta,Province No. 1,DHANKUTA,26.98,87.33,2023-09,Rice (coarse),KG,63.0,50.0,23.1112,13.5802,-0.6785,0.7222,1.7703,0.2578,-0.3946,1.5087,-0.2401,-0.4052,True,False,False,non_dry_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2023-09,Rice (coarse),KG,92.0,65.0,34.7401,34.7401,-0.8584,1.1515,0.8601,0.5759,-0.5463,-0.1274,0.6606,-0.4504,True,False,False,non_dry_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2023-09,Rice (coarse),KG,62.0,50.0,21.5111,21.5111,0.0146,-0.1524,1.5656,-0.3573,-0.6433,1.1749,-0.2425,-0.102,True,False,False,non_dry_price_spike
Nepal,NPL,652,Kathmandu,Province No. 3,KATHMANDU,27.72,85.32,2023-09,Rice (coarse),KG,68.0,50.0,30.7485,30.7485,-0.4599,1.229,1.2864,0.444,-0.9766,1.2026,-0.1552,-0.5307,True,False,False,non_dry_price_spike
Nepal,NPL,3912,Mangalsen,Province No. 7,ACHHAM,29.1,81.23,2023-09,Rice (coarse),KG,70.0,45.0,44.1833,35.6675,-0.5349,1.2807,0.9354,0.0082,-0.3859,0.2494,0.9773,-0.4201,True,False,False,non_dry_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2023-09,Rice (coarse),KG,70.0,55.0,24.1162,24.1162,-0.6055,1.2285,0.6852,0.5421,-0.3159,-0.1561,0.8406,-0.3749,True,False,False,non_dry_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2023-09,Rice (coarse),KG,65.0,50.0,26.2364,24.2562,-1.2985,1.551,0.8848,-0.8709,-1.5523,1.3314,1.4485,-0.5368,True,False,False,non_dry_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2023-09,Rice (coarse),KG,70.0,50.0,33.6472,24.1162,-0.6785,0.7222,1.7703,0.2578,-0.3946,1.5087,-0.2401,-0.4052,True,False,False,non_dry_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2023-10,Rice (coarse),KG,60.0,52.0,14.3101,0.0,0.3285,-0.2811,-0.6968,0.804,0.1211,0.5907,-0.5937,-1.1227,False,False,False,below_price_spike_threshold
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2023-10,Rice (coarse),KG,60.0,48.0,22.3144,11.1572,0.2212,-0.2667,-1.2717,1.3014,-0.3696,0.5222,-0.5849,-1.0278,True,True,True,dry_aligned_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2023-10,Rice (coarse),KG,62.0,55.0,11.9801,11.9801,-0.2585,-0.3673,-0.2563,0.32,-0.3949,0.3385,-0.7488,0.5481,False,False,False,below_price_spike_threshold
Nepal,NPL,3874,Birgunj,Province No. 2,PARSA,27.08,84.9,2023-10,Rice (coarse),KG,65.0,46.0,34.5746,26.2364,-0.1397,-0.154,-1.0152,0.698,-0.3251,0.1812,-1.0479,-0.3558,True,True,True,dry_aligned_price_spike
Nepal,NPL,647,Dhankuta,Province No. 1,DHANKUTA,26.98,87.33,2023-10,Rice (coarse),KG,65.0,56.0,14.9036,14.9036,-0.3392,-0.3295,-0.6785,0.7222,-0.4175,0.4141,-0.5385,0.2265,False,False,False,below_price_spike_threshold
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2023-10,Rice (coarse),KG,90.0,65.0,32.5422,19.129,-0.2933,-0.1161,-0.8584,1.1515,-0.9939,-0.1592,-0.6145,-1.1101,True,False,False,non_dry_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2023-10,Rice (coarse),KG,65.0,55.0,16.7054,16.7054,-0.3268,-0.3064,0.0146,-0.1524,-0.122,-0.0978,-0.7271,0.2395,False,False,False,below_price_spike_threshold
Nepal,NPL,652,Kathmandu,Province No. 3,KATHMANDU,27.72,85.32,2023-10,Rice (coarse),KG,70.0,48.0,37.7294,17.8337,-0.2179,-0.3316,-0.4599,1.229,0.1363,0.3502,-0.6013,-0.295,True,False,False,non_dry_price_spike
Nepal,NPL,3912,Mangalsen,Province No. 7,ACHHAM,29.1,81.23,2023-10,Rice (coarse),KG,70.0,45.0,44.1833,33.6472,-0.4443,-0.2992,-0.5349,1.2807,-0.5267,-0.4415,-0.3638,-1.0249,True,False,False,non_dry_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2023-10,Rice (coarse),KG,70.0,56.0,22.3144,22.3144,-0.4589,-0.0648,-0.6055,1.2285,-0.6109,-0.4865,-0.4226,-0.9821,True,False,False,non_dry_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2023-10,Rice (coarse),KG,65.0,48.0,30.3186,18.335,0.1981,-0.1451,-1.2985,1.551,-0.123,0.5587,-0.8092,-0.7496,True,True,True,dry_aligned_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2023-10,Rice (coarse),KG,80.0,55.0,37.4693,32.1584,-0.3392,-0.3295,-0.6785,0.7222,-0.4175,0.4141,-0.5385,0.2265,True,False,False,non_dry_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2023-11,Rice (coarse),KG,60.0,50.0,18.2322,1.6951,-0.578,-0.0147,0.3285,-0.2811,0.626,1.2201,-1.4082,-1.6385,False,False,False,below_price_spike_threshold
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2023-11,Rice (coarse),KG,58.0,48.0,18.9242,18.9242,-0.2993,1.2335,0.2212,-0.2667,0.7456,-0.9405,-0.6973,-0.596,False,False,False,below_price_spike_threshold
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2023-11,Rice (coarse),KG,58.0,52.0,10.9199,10.9199,-0.4845,1.0412,-0.2585,-0.3673,1.8359,0.2386,-0.7551,0.9245,False,False,False,below_price_spike_threshold
Nepal,NPL,3874,Birgunj,Province No. 2,PARSA,27.08,84.9,2023-11,Rice (coarse),KG,62.0,45.0,32.0472,29.8493,-0.5562,1.3475,-0.1397,-0.154,1.2566,-0.4436,-0.7818,-0.2464,True,False,False,non_dry_price_spike
Nepal,NPL,647,Dhankuta,Province No. 1,DHANKUTA,26.98,87.33,2023-11,Rice (coarse),KG,65.0,55.0,16.7054,16.7054,-0.4345,1.3871,-0.3392,-0.3295,1.7703,0.2578,-0.7245,0.0575,False,False,False,below_price_spike_threshold
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2023-11,Rice (coarse),KG,90.0,65.0,32.5422,32.5422,-0.644,0.8028,-0.2933,-0.1161,0.8601,0.5759,-0.7376,-1.376,True,False,False,non_dry_price_spike
