GID_2,GID_0GHSL,country,window_years,start_year,end_year,DEGURBA_L1_start,DEGURBA_L1_end,transition,Tot_Pop_start,Tot_Pop_end,urban_cell_pop_start,urban_cell_pop_end,embedded_start,embedded_end,embedded_change
AFG.15.9_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,180812.367636025,262687.470180236,148666.206925526,231222.6068396715,0.0,0.0,0.0
AFG.15.10_1,AFG,Afghanistan,10,2010,2020,1,1,remained_rural,9466.50986871123,13745.5941308737,0.0,0.0,0.0,0.0,0.0
AFG.15.11_1,AFG,Afghanistan,10,2010,2020,1,1,remained_rural,51062.4081213111,74038.6034753136,11213.8021927476,26312.2072608471,11213.8021927476,26312.2072608471,15098.405068099499
AFG.15.12_1,AFG,Afghanistan,10,2010,2020,1,1,remained_rural,12341.9706295878,17921.6149710864,0.0,0.0,0.0,0.0,0.0
AFG.15.13_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,129672.40616674,184239.225564859,101079.50494080031,146360.229020809,0.0,0.0,0.0
AFG.16.1_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,39534.7137775868,52843.5284741819,31436.9470001906,47563.7184790373,0.0,0.0,0.0
AFG.16.2_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,25310.1708407402,33326.0274167061,21304.1971464157,29774.6309688091,0.0,0.0,0.0
AFG.16.3_1,AFG,Afghanistan,10,2010,2020,2,3,remained_town_or_city,131413.117190056,171504.212867804,127611.836627461,167896.8930745419,0.0,0.0,0.0
AFG.16.4_1,AFG,Afghanistan,10,2010,2020,2,3,remained_town_or_city,64187.4980496913,85292.783837378,62185.4660965949,82709.5058771372,0.0,0.0,0.0
AFG.16.5_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,121471.172706187,159940.131398275,112610.971099257,152425.8166611791,0.0,0.0,0.0
AFG.16.6_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,88806.4364075363,116149.59060321,81947.3763142824,107268.395317256,0.0,0.0,0.0
AFG.17.1_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,18759.0993264336,33066.7231565919,11386.7182212323,21627.2011637837,0.0,0.0,0.0
AFG.17.2_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,26660.5068343645,49099.4973614928,18619.6617580568,34825.3153942325,0.0,0.0,0.0
AFG.17.3_1,AFG,Afghanistan,10,2010,2020,1,1,remained_rural,23863.7547650486,43872.4990154337,0.0,17848.9535075203,0.0,17848.9535075203,17848.9535075203
AFG.17.4_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,132954.458684859,242519.91362938,118211.1668114105,223626.62457597698,0.0,0.0,0.0
AFG.17.5_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,75557.7348825058,132631.937778038,68329.31959481096,128591.0716262837,0.0,0.0,0.0
AFG.17.6_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,31381.3200079836,59920.64607393,24722.626429528,52068.1731355358,0.0,0.0,0.0
AFG.17.7_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,42440.2958830646,81296.5110064452,27220.5017153104,67802.63236078805,0.0,0.0,0.0
AFG.17.8_1,AFG,Afghanistan,10,2010,2020,1,2,rural_to_town_or_city,16612.7494158968,27658.9377561584,4104.38235797733,17435.2079143301,4104.38235797733,0.0,-4104.38235797733
AFG.17.9_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,71811.0563231921,130238.996184651,44539.8963395869,113000.584051108,0.0,0.0,0.0
AFG.17.10_1,AFG,Afghanistan,10,2010,2020,1,2,rural_to_town_or_city,23826.8244968504,43544.0875666179,5886.65295103192,23720.7383879945,5886.65295103192,0.0,-5886.65295103192
AFG.17.11_1,AFG,Afghanistan,10,2010,2020,1,2,rural_to_town_or_city,52184.9860098921,97845.171173878,23655.3794182912,71557.0569771268,23655.3794182912,0.0,-23655.3794182912
AFG.17.12_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,55161.6423854642,106655.836240795,27658.5878642537,73258.9593189117,0.0,0.0,0.0
AFG.18.1_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,87311.1856809501,125302.505564664,50308.0113539062,95795.056312561,0.0,0.0,0.0
AFG.18.2_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,45150.0052332692,63907.8811505511,24985.8295840099,47621.020161692,0.0,0.0,0.0
AFG.18.3_1,AFG,Afghanistan,10,2010,2020,1,2,rural_to_town_or_city,26344.5127028525,37962.2138022408,0.0,26391.8684414625,0.0,0.0,0.0
AFG.18.4_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,45558.3490237407,69395.8047244027,31419.2062817328,57276.3084011599,0.0,0.0,0.0
AFG.18.5_1,AFG,Afghanistan,10,2010,2020,1,1,remained_rural,21424.5890486836,32493.5918790884,5629.24322889,13820.8403309621,5629.24322889,13820.8403309621,8191.597102072101
AFG.18.6_1,AFG,Afghanistan,10,2010,2020,1,2,rural_to_town_or_city,59387.6967474818,88912.0153781623,29437.2326559871,69529.2117348909,29437.2326559871,0.0,-29437.2326559871
AFG.18.7_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,29058.5358272959,41946.7062433884,17953.2795966808,34580.3720774353,0.0,0.0,0.0
AFG.18.8_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,19253.8165389318,25751.4987627408,10168.1229168996,16816.3038048819,0.0,0.0,0.0
AFG.18.9_1,AFG,Afghanistan,10,2010,2020,1,2,rural_to_town_or_city,30169.6593955792,43560.3345842585,11871.3665789813,31413.6909530461,11871.3665789813,0.0,-11871.3665789813
AFG.18.10_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,36444.9239969025,55922.1825343194,31380.5142180547,52391.3128657015,0.0,0.0,0.0
AFG.18.11_1,AFG,Afghanistan,10,2010,2020,1,2,rural_to_town_or_city,35250.8239224143,50645.0818696152,15437.4005338401,30970.3342036121,15437.4005338401,0.0,-15437.4005338401
AFG.18.12_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,30042.8709240765,43361.3474732591,21549.2431096844,34173.8876041612,0.0,0.0,0.0
AFG.19.1_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,18943.4150185138,34310.8032343201,11078.1543276012,30408.833299458,0.0,0.0,0.0
AFG.19.2_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,87043.5817479398,93656.053119259,75148.479001876,84031.3090602737,0.0,0.0,0.0
AFG.19.3_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,95012.4872609195,105515.83581729,71562.7809507474,85695.8801208064,0.0,0.0,0.0
AFG.19.4_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,254339.345142387,275821.448982513,202410.822020389,227106.2314622027,0.0,0.0,0.0
AFG.19.5_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,175458.531943643,181447.074195199,158373.3080788776,159862.2813345529,0.0,0.0,0.0
AFG.19.6_1,AFG,Afghanistan,10,2010,2020,3,3,remained_town_or_city,371693.068968236,399975.341953356,337405.3347219825,370371.74922717805,0.0,0.0,0.0
AFG.19.7_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,76479.1962546203,83199.3447877616,55204.438075088,57378.4577955008,0.0,0.0,0.0
AFG.20.1_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,109739.034741664,168099.242952649,73848.2941322997,135011.709796002,0.0,0.0,0.0
AFG.20.2_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,69696.9422075022,103657.213675853,49770.1422566213,86437.8559486717,0.0,0.0,0.0
AFG.20.3_1,AFG,Afghanistan,10,2010,2020,1,2,rural_to_town_or_city,42225.511561811,63218.4411379099,17228.5475530028,49912.1812493801,17228.5475530028,0.0,-17228.5475530028
AFG.20.4_1,AFG,Afghanistan,10,2010,2020,3,3,remained_town_or_city,135151.289457422,197919.501478383,121824.99866891651,184675.3891075569,0.0,0.0,0.0
AFG.20.5_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,106315.517334408,158447.347397486,85311.1584655885,138813.574530185,0.0,0.0,0.0
AFG.21.1_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,107912.14851243,154128.427187175,93330.2256366536,135126.223566182,0.0,0.0,0.0
AFG.21.2_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,72897.4106359333,101725.886276513,54172.8190253377,87532.9837598652,0.0,0.0,0.0
AFG.21.3_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,24533.0923970938,35083.5978713632,21244.1167836189,31958.4072386622,0.0,0.0,0.0
AFG.21.4_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,74416.4133542776,104988.668250382,54418.7083870173,82296.7316649258,0.0,0.0,0.0
AFG.21.5_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,106420.078786835,148438.325315647,91690.7474159151,124374.590035081,0.0,0.0,0.0
AFG.22.1_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,108638.193507312,156890.313964483,78386.1942761801,134952.068318179,0.0,0.0,0.0
AFG.22.2_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,70902.1109863203,105940.241717952,62634.7073589042,100467.009596727,0.0,0.0,0.0
AFG.22.3_1,AFG,Afghanistan,10,2010,2020,2,3,remained_town_or_city,68714.1901319213,102215.534397086,61092.0220381524,94771.42408322351,0.0,0.0,0.0
AFG.22.4_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,50576.2590674339,74833.8931190968,39399.6777584851,63043.9786542803,0.0,0.0,0.0
AFG.22.5_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,46878.3336788751,65506.8891667454,28843.9221252166,54111.4687214969,0.0,0.0,0.0
AFG.22.6_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,27203.2158950716,37531.5626941137,15865.4979060888,24805.6458929479,0.0,0.0,0.0
AFG.22.7_1,AFG,Afghanistan,10,2010,2020,1,2,rural_to_town_or_city,27203.9520311002,38681.9260403244,10608.6550637335,21949.6912199268,10608.6550637335,0.0,-10608.6550637335
AFG.22.8_1,AFG,Afghanistan,10,2010,2020,1,2,rural_to_town_or_city,35806.3800732866,52288.2738077566,9268.12139631808,31119.7103345245,9268.12139631808,0.0,-9268.12139631808
AFG.22.9_1,AFG,Afghanistan,10,2010,2020,3,3,remained_town_or_city,305507.204330458,440544.544044719,300949.5219066632,437569.36647321365,0.0,0.0,0.0
AFG.22.10_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,78390.0805959655,118585.878125358,73436.112207206,114749.900781968,0.0,0.0,0.0
AFG.22.11_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,129465.887441145,185843.973194673,108167.81571015,168627.131360455,0.0,0.0,0.0
AFG.22.12_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,52097.6177890375,72573.4264623239,40952.9431245215,66734.090531745,0.0,0.0,0.0
AFG.22.13_1,AFG,Afghanistan,10,2010,2020,1,1,remained_rural,12811.9161213301,23751.0849416777,2128.52040229738,5052.14303652197,2128.52040229738,5052.14303652197,2923.6226342245905
AFG.22.14_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,56925.4948943015,76099.3631182387,44360.7688809223,67574.5010519568,0.0,0.0,0.0
AFG.22.15_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,14513.9047778137,24488.4161068927,7867.83868023753,21430.0905110892,0.0,0.0,0.0
AFG.22.16_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,40337.2680039536,59113.825231133,33154.8243527748,52472.9303806871,0.0,0.0,0.0
AFG.22.17_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,176882.760683654,249600.840969324,140127.632558415,212557.2993699967,0.0,0.0,0.0
AFG.22.18_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,76948.756117627,112598.150399336,54700.5124968886,94259.4543896699,0.0,0.0,0.0
AFG.22.19_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,76737.5155233536,107944.724307304,72219.7515634745,103884.186501605,0.0,0.0,0.0
AFG.22.20_1,AFG,Afghanistan,10,2010,2020,2,3,remained_town_or_city,122975.96024457,173567.746614769,101479.597447423,156598.49770744971,0.0,0.0,0.0
AFG.23.1_1,AFG,Afghanistan,10,2010,2020,1,1,remained_rural,24967.7062142957,30379.8836349249,0.0,0.0,0.0,0.0,0.0
AFG.23.2_1,AFG,Afghanistan,10,2010,2020,1,1,remained_rural,28448.2777319774,34618.5774833336,0.0,0.0,0.0,0.0,0.0
AFG.23.3_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,20737.6863897331,25673.2650705203,18029.872379381217,22133.083242051252,0.0,0.0,0.0
AFG.23.4_1,AFG,Afghanistan,10,2010,2020,1,1,remained_rural,36193.4197634794,44531.0801416151,9017.51266323775,22237.0526462365,9017.51266323775,22237.0526462365,13219.539982998751
AFG.23.5_1,AFG,Afghanistan,10,2010,2020,2,3,remained_town_or_city,63515.3760121074,77197.2323498344,59966.4007755918,73744.7804781366,0.0,0.0,0.0
AFG.24.1_1,AFG,Afghanistan,10,2010,2020,1,1,remained_rural,18145.689897716,23440.3241366744,0.0,0.0,0.0,0.0,0.0
AFG.24.2_1,AFG,Afghanistan,10,2010,2020,1,1,remained_rural,25906.0199745297,36326.4883936048,10638.1527014375,17140.6390169859,10638.1527014375,17140.6390169859,6502.4863155484
AFG.24.3_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,21782.9752411842,30363.8630113602,19211.9359369278,26905.6317548752,0.0,0.0,0.0
AFG.24.4_1,AFG,Afghanistan,10,2010,2020,1,1,remained_rural,43975.3140295297,60552.0906847268,10129.5689390898,25645.7180255949,10129.5689390898,25645.7180255949,15516.149086505098
AFG.24.5_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,28540.9010072052,40079.8872478977,17156.522918582,26790.4672469497,0.0,0.0,0.0
AFG.24.6_1,AFG,Afghanistan,10,2010,2020,1,2,rural_to_town_or_city,22130.6519761384,30738.1981151998,0.0,15841.02539289,0.0,0.0,0.0
AFG.25.1_1,AFG,Afghanistan,10,2010,2020,1,1,remained_rural,34932.9430949055,45775.1972937193,3036.94119320065,5169.02368192375,3036.94119320065,5169.02368192375,2132.0824887230997
AFG.25.2_1,AFG,Afghanistan,10,2010,2020,1,2,rural_to_town_or_city,25819.2331640124,34762.8618738577,5123.02147823572,19061.1033919752,5123.02147823572,0.0,-5123.02147823572
AFG.25.3_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,38020.4357051775,50701.6191791482,28334.4633053616,41149.4873342216,0.0,0.0,0.0
AFG.25.4_1,AFG,Afghanistan,10,2010,2020,1,1,remained_rural,8325.82438409328,11044.8573360723,0.0,0.0,0.0,0.0,0.0
AFG.25.5_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,25996.7954899892,31240.0169618875,13528.4125026315,17270.6732953265,0.0,0.0,0.0
AFG.25.6_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,14199.277680397,19385.3290771246,7836.34393453598,14358.6123601198,0.0,0.0,0.0
AFG.25.7_1,AFG,Afghanistan,10,2010,2020,1,2,rural_to_town_or_city,13099.885050714,17339.8776708841,0.0,12135.5496484041,0.0,0.0,0.0
AFG.25.8_1,AFG,Afghanistan,10,2010,2020,1,2,rural_to_town_or_city,24921.5200410783,33079.8529016823,0.0,19392.1731767207,0.0,0.0,0.0
AFG.25.9_1,AFG,Afghanistan,10,2010,2020,1,1,remained_rural,14023.7114095688,18384.9770534448,0.0,3552.30651571602,0.0,3552.30651571602,3552.30651571602
AFG.25.10_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,68869.4741189182,90925.5251902267,47748.3228797019,68527.3616691753,0.0,0.0,0.0
AFG.25.11_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,61964.6722890288,82609.2864199132,41753.9590637684,64230.8660962209,0.0,0.0,0.0
AFG.25.12_1,AFG,Afghanistan,10,2010,2020,1,1,remained_rural,27812.3778790012,36376.9357451946,0.0,0.0,0.0,0.0,0.0
AFG.25.13_1,AFG,Afghanistan,10,2010,2020,1,1,remained_rural,3809.88673007861,5048.47165000066,0.0,0.0,0.0,0.0,0.0
AFG.25.14_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,77619.4330760986,102644.705018722,44056.9423297942,76941.3909138143,0.0,0.0,0.0
AFG.25.15_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,22412.8816035092,29593.4856607094,13822.2497031689,19462.1458857581,0.0,0.0,0.0
AFG.26.1_1,AFG,Afghanistan,10,2010,2020,1,2,rural_to_town_or_city,26498.5951885283,40149.3019174039,9616.66716852784,27898.0819223821,9616.66716852784,0.0,-9616.66716852784
AFG.26.2_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,53889.7799310433,75104.4176327623,45161.2929255217,61828.8504982069,0.0,0.0,0.0
AFG.26.3_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,28047.07864206,39496.9021123424,19102.7397200651,27063.2109921463,0.0,0.0,0.0
AFG.26.4_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,97854.2238561958,136690.285628607,84751.4953857195,121178.182698401,0.0,0.0,0.0
AFG.26.5_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,34558.3240942359,50404.134805087,18086.4226956964,31304.6952223629,0.0,0.0,0.0
AFG.26.6_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,60489.3635800481,77152.4923556745,48637.6786178946,72004.0345363021,0.0,0.0,0.0
AFG.26.7_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,41308.6089176312,57026.8663853146,29179.8551807404,44404.6698462516,0.0,0.0,0.0
AFG.26.8_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,47306.9298366811,70805.4240078032,33749.1674310714,59789.4924429357,0.0,0.0,0.0
AFG.26.9_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,89969.6275624493,125905.322888441,69290.7388380934,107764.1571948193,0.0,0.0,0.0
AFG.26.10_1,AFG,Afghanistan,10,2010,2020,1,1,remained_rural,11762.0436446369,20016.801948417,0.0,8683.37220558524,0.0,8683.37220558524,8683.37220558524
AFG.26.11_1,AFG,Afghanistan,10,2010,2020,1,2,rural_to_town_or_city,6847.61738759279,8863.23181933165,0.0,6937.37027987838,0.0,0.0,0.0
AFG.26.12_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,118234.828438969,167486.703861246,68390.779849343,129848.465675138,0.0,0.0,0.0
AFG.27.1_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,51703.1681966782,62811.8651294708,41809.2004356384,55693.3862485886,0.0,0.0,0.0
AFG.27.2_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,36250.0914957523,45090.0564962029,36250.0914957523,45090.0564962029,0.0,0.0,0.0
AFG.27.3_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,64924.7395950407,79601.2246365771,53762.0013655275,71447.3869688436,0.0,0.0,0.0
AFG.28.1_1,AFG,Afghanistan,10,2010,2020,3,3,remained_town_or_city,120971.79867653,148653.893845778,106992.2893733159,132350.0919992887,0.0,0.0,0.0
AFG.28.2_1,AFG,Afghanistan,10,2010,2020,3,3,remained_town_or_city,214800.274229772,269102.959366683,205796.85482202837,261925.9231730585,0.0,0.0,0.0
AFG.28.3_1,AFG,Afghanistan,10,2010,2020,3,2,remained_town_or_city,107902.899391174,131857.164025545,99282.2250944376,123171.67373871809,0.0,0.0,0.0
AFG.28.4_1,AFG,Afghanistan,10,2010,2020,2,3,remained_town_or_city,92338.1478886008,110618.220774554,90962.7283029705,109229.8746172637,0.0,0.0,0.0
AFG.28.5_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,33855.222797228,42092.5088471398,25127.7333526611,30400.9625530243,0.0,0.0,0.0
AFG.28.6_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,35049.7992138863,46164.4686374664,22000.1097486019,39587.6502792835,0.0,0.0,0.0
AFG.28.7_1,AFG,Afghanistan,10,2010,2020,1,1,remained_rural,24295.9029752016,30108.3573553562,8296.96057605743,15016.7326129675,8296.96057605743,15016.7326129675,6719.77203691007
AFG.28.8_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,41834.1273880005,53211.8825525642,39512.1837286949,51972.2946814895,0.0,0.0,0.0
AFG.28.9_1,AFG,Afghanistan,10,2010,2020,1,2,rural_to_town_or_city,49991.8568819165,61939.4119467735,23730.0810928345,36034.5828809738,23730.0810928345,0.0,-23730.0810928345
AFG.29.1_1,AFG,Afghanistan,10,2010,2020,3,3,remained_town_or_city,114479.405354513,153724.011041315,104709.49046800844,139960.7782922759,0.0,0.0,0.0
AFG.29.2_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,139241.271886386,198327.341878422,80582.4062303677,150512.05022585392,0.0,0.0,0.0
AFG.29.3_1,AFG,Afghanistan,10,2010,2020,1,1,remained_rural,40513.1097636223,56724.7638004124,13530.9712748528,27659.5493470728,13530.9712748528,27659.5493470728,14128.57807222
AFG.29.4_1,AFG,Afghanistan,10,2010,2020,1,1,remained_rural,43673.0594783165,59128.6859325729,7011.35669034719,26264.9032624364,7011.35669034719,26264.9032624364,19253.54657208921
AFG.29.5_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,48507.1903820038,65882.4300607443,25967.1431500912,38949.8496937752,0.0,0.0,0.0
AFG.30.1_1,AFG,Afghanistan,10,2010,2020,1,2,rural_to_town_or_city,53826.5181709528,69900.8653946519,25502.9256162643,44138.1330738068,25502.9256162643,0.0,-25502.9256162643
AFG.30.2_1,AFG,Afghanistan,10,2010,2020,1,2,rural_to_town_or_city,88011.7842667103,113991.584998667,30497.4075014591,79036.848507762,30497.4075014591,0.0,-30497.4075014591
AFG.30.3_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,152175.027898818,204758.325214863,108341.129988551,173985.2088234428,0.0,0.0,0.0
AFG.30.4_1,AFG,Afghanistan,10,2010,2020,3,3,remained_town_or_city,161616.854899606,197946.104385102,140565.29913429212,172573.2406923211,0.0,0.0,0.0
AFG.30.5_1,AFG,Afghanistan,10,2010,2020,2,3,remained_town_or_city,57557.9535404444,75074.9459620714,48426.0343151093,67940.6435505151,0.0,0.0,0.0
AFG.30.6_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,69129.9689074643,81584.9769761972,49509.5597474873,63727.3757543862,0.0,0.0,0.0
AFG.31.1_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,36782.4026258234,56313.4728232268,27995.7834779322,44746.738533577,0.0,0.0,0.0
AFG.31.2_1,AFG,Afghanistan,10,2010,2020,3,3,remained_town_or_city,81428.9902480412,118687.570159752,71707.97156211738,106221.19458089769,0.0,0.0,0.0
AFG.31.3_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,21743.1418337524,28126.1440015286,12897.3049167991,18300.0401233435,0.0,0.0,0.0
AFG.31.4_1,AFG,Afghanistan,10,2010,2020,1,1,remained_rural,30823.2325819489,46295.6429286529,12180.6287391596,16671.4829839617,12180.6287391596,16671.4829839617,4490.854244802102
AFG.31.5_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,55384.3093605302,82658.8313222229,36858.8285020739,68335.7347952425,0.0,0.0,0.0
AFG.31.6_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,70855.6484159827,107127.041156769,48099.4081625342,89886.9173558801,0.0,0.0,0.0
AFG.31.7_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,45737.1711136494,65522.1917800214,25429.3219623268,33578.5929546244,0.0,0.0,0.0
AFG.31.8_1,AFG,Afghanistan,10,2010,2020,2,2,remained_town_or_city,84856.3565526865,118920.392825441,70610.1695874091,103791.08673567,0.0,0.0,0.0
