id,code,name,facility_type_name,facility_function_name,facility_level_name,facility_healthcare_level_name,is_active,is_private,division_name,district_name,city_corporation_name,upazila_name,division_code,district_code,city_corporation_code,upazila_code,latitude,longitude,has_valid_coordinate,catchment_count,is_principal_tier,is_clinical_tier,approved_bed_number,has_emergency,has_opd,has_ipd,has_pharmacy,has_pathology,has_ambulance,buildings_nearest_1km_all,buildings_nearest_3km_all,buildings_nearest_5km_all,buildings_nearest_1km_p85,buildings_nearest_3km_p85,buildings_nearest_5km_p85,buildings_nearest_1km_p90,buildings_nearest_3km_p90,buildings_nearest_5km_p90
183,10000188.0,Bakshiganj Upazila Health Complex,Upazila Health Complex,Hospital/Clinic,Upazila,Secondary,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Bakshiganj,45,39.0,0.0,7.0,25.177,89.87,1,1,1,1,50.0,1,1,1,1,1,1,704,734,734,391,406,406,238,246,246
184,10000189.0,Shadhurpara Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,Primary,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Bakshiganj,45,39.0,0.0,7.0,24.01,89.01,1,1,0,1,0.0,0,1,0,1,0,0,80,80,80,51,51,51,38,38,38
185,10000190.0,Sharmara(bogarchar) Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Bakshiganj,45,39.0,0.0,7.0,24.01,89.01,1,1,0,1,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
186,10000191.0,Dewanganj Upazila Health Complex,Upazila Health Complex,Hospital/Clinic,Upazila,Primary,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Dewanganj,45,39.0,0.0,15.0,25.16183,89.75852,1,1,1,1,50.0,1,1,1,1,1,1,35,35,35,17,17,17,9,9,9
191,10000196.0,Islampur Upazila Health Complex,Upazila Health Complex,Hospital/Clinic,Upazila,Primary,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Islampur,45,39.0,0.0,29.0,25.0787,89.7993,1,1,1,1,50.0,1,1,1,1,1,1,666,1039,1039,300,498,498,147,269,269
193,10000198.0,Chandra Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,Primary,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Jamalpur Sadar,45,39.0,0.0,36.0,24.0431,89.0876,1,1,0,1,0.0,0,1,0,1,0,0,301,390,390,175,228,228,93,120,120
194,10000199.0,Digpait Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,Primary,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Jamalpur Sadar,45,39.0,0.0,36.0,24.0531,89.0976,1,1,0,1,0.0,0,1,0,1,0,0,1137,1423,1423,559,700,700,320,391,391
195,10000200.0,Itail Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,Primary,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Jamalpur Sadar,45,39.0,0.0,36.0,24.94387,89.9317,1,1,0,1,0.0,0,1,0,1,0,0,1538,3835,3835,723,1853,1853,341,919,919
196,10000201.0,Kendua Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,Primary,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Jamalpur Sadar,45,39.0,0.0,36.0,24.94222,89.93432,1,1,0,1,0.0,0,1,0,1,0,0,29,29,29,13,13,13,5,5,5
197,10000202.0,Mesta Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,Primary,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Jamalpur Sadar,45,39.0,0.0,36.0,24.94232,89.93489,1,1,0,1,0.0,0,1,0,1,0,0,120,120,120,51,51,51,23,23,23
198,10000203.0,Nandina Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,Primary,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Jamalpur Sadar,45,39.0,0.0,36.0,24.94287,89.93492,1,1,0,1,0.0,0,1,0,1,0,0,124,236,236,47,108,108,27,58,58
199,10000204.0,Narundi Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,Primary,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Jamalpur Sadar,45,39.0,0.0,36.0,24.94255,89.9347,1,1,0,1,0.0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0
200,10000205.0,Jamalpur (sadar) Upazila Health Office,Upazila Level Office,Administrative,Upazila,,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Jamalpur Sadar,45,39.0,0.0,36.0,24.94205,89.93356,1,1,0,0,0.0,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1
201,10000206.0,Shahbazpur Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,Primary,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Jamalpur Sadar,45,39.0,0.0,36.0,24.942301,89.93477,1,1,0,1,0.0,0,1,0,1,0,0,7,7,7,4,4,4,2,2,2
203,10000208.0,Jamalpur 250 Beded General Hospital,District/General Hospital,Hospital/Clinic,District,Secondary,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Jamalpur Sadar,45,39.0,0.0,36.0,24.9249785,89.9463408,1,1,1,1,250.0,1,1,1,1,1,1,830,830,830,420,420,420,198,198,198
204,10000209.0,Jamalpur Civil Surgeon Office,District Level Office,Administration,District,Tertiary,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Jamalpur Sadar,45,39.0,0.0,36.0,24.94205,89.93312,1,1,0,0,0.0,0,0,0,0,0,0,7,7,7,3,3,3,0,0,0
205,10000210.0,Jamalpur Chest Disease Clinic,Chest Disease Clinic,Outpatient Clinic,District,Primary,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Jamalpur Sadar,45,39.0,0.0,36.0,24.941568,89.932855,1,1,0,1,0.0,0,1,0,1,1,0,160,487,487,109,281,281,78,170,170
206,10000211.0,Muslimabad Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,,1,0,Mymensingh,Jamalpur,,Madarganj,45,39.0,,58.0,24.89181,89.74967,1,1,0,1,0.0,0,1,0,1,0,0,777,791,791,447,452,452,268,269,269
207,10000212.0,Madarganj Upazila Health Complex,Upazila Health Complex,Hospital/Clinic,Upazila,Primary,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Madarganj,45,39.0,0.0,58.0,24.89392,89.7173,1,1,1,1,100.0,1,1,1,1,1,1,524,575,575,307,337,337,197,219,219
208,10000213.0,Patadaha Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,,1,0,Mymensingh,Jamalpur,,Madarganj,45,39.0,,58.0,24.82806,89.76167,1,1,0,1,0.0,0,1,0,1,0,0,1589,1940,1940,931,1114,1114,562,651,651
209,10000214.0,Shidhuli Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,,1,0,Mymensingh,Jamalpur,,Madarganj,45,39.0,,58.0,24.82555,89.71786,1,1,0,1,0.0,0,1,0,1,0,0,740,1181,1181,450,690,690,292,424,424
210,10000215.0,Teghoria Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,Primary,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Madarganj,45,39.0,0.0,58.0,24.95297,89.71786,1,1,0,1,0.0,0,1,0,1,0,0,727,1149,1149,375,583,583,208,311,311
211,10000216.0,Mahamudpur Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,,1,0,Mymensingh,Jamalpur,,Melandaha,45,39.0,,61.0,24.99523,89.74889,1,1,0,1,0.0,0,0,0,0,0,0,1170,3315,3315,663,1760,1760,379,964,964
212,10000217.0,Mohiramkul (Charbani Pakuria) Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Melandaha,45,39.0,0.0,61.0,24.92679,89.87141,1,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,10000218.0,Melandah Upazila Health Complex,Upazila Health Complex,Hospital/Clinic,Upazila,Secondary,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Melandaha,45,39.0,0.0,61.0,24.9278603,89.8317729,1,1,1,1,50.0,1,1,1,1,1,1,768,832,832,400,433,433,216,234,234
214,10000219.0,Bawshi(bhatara) Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,Not Applicable,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Sarishabari,45,39.0,0.0,85.0,24.59546,89.81715,1,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,10000220.0,Sarishabari Upazila Health Complex,Upazila Health Complex,Hospital/Clinic,Upazila,Primary,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Sarishabari,45,39.0,0.0,85.0,24.7379446,89.8317729,1,1,1,1,50.0,1,1,1,1,1,1,555,838,838,276,422,422,118,190,190
216,10000221.0,Pingna Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,Not Applicable,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Sarishabari,45,39.0,0.0,85.0,24.59546,89.81715,1,1,0,1,0.0,0,1,0,1,0,0,250,393,393,118,187,187,48,70,70
217,10000222.0,Pogoldigha Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Sarishabari,45,39.0,0.0,85.0,24.58907,89.81715,1,1,0,1,0.0,0,0,0,0,0,0,147,191,191,76,107,107,34,46,46
218,10000223.0,Austagram Upazila Health Complex,Upazila Health Complex,Hospital/Clinic,Upazila,Primary,1,0,Dhaka,Kishoreganj,Upazilas of Kishoreganj,Austagram,30,48.0,0.0,2.0,24.273557,91.10439,1,1,1,1,50.0,1,1,1,1,1,1,2441,2861,2861,1103,1262,1262,483,541,541
222,10000227.0,Bajitpur Upazila Health Complex,Upazila Health Complex,Hospital/Clinic,Upazila,Primary,1,0,Dhaka,Kishoreganj,Upazilas of Kishoreganj,Bajitpur,30,48.0,0.0,6.0,24.213818,90.952199,1,1,1,1,50.0,1,1,1,1,1,1,1008,1152,1152,608,680,680,365,398,398
224,10000229.0,Bhairab Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,,1,0,Dhaka,Kishoreganj,Upazilas of Kishoreganj,Bhairab,30,48.0,0.0,11.0,24.32,90.54,1,1,0,1,0.0,0,1,0,0,0,0,429,1822,2065,198,870,986,100,383,434
225,10000230.0,Bhairab Upazila Health Complex,Upazila Health Complex,Administrative,Upazila,Primary,1,0,Dhaka,Kishoreganj,Upazilas of Kishoreganj,Bhairab,30,48.0,0.0,11.0,24.06427,90.98669,1,1,0,0,50.0,1,1,1,1,1,1,2226,3138,3138,1075,1541,1541,591,846,846
226,10000231.0,Shimul Kandi Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,,1,0,Dhaka,Kishoreganj,Upazilas of Kishoreganj,Bhairab,30,48.0,0.0,11.0,23.98,90.54,1,1,0,1,0.0,0,1,0,1,0,0,754,1166,1166,344,542,542,183,292,292
227,10000232.0,Hossainpur Upazila Health Complex,Upazila Health Complex,Hospital/Clinic,Upazila,Primary,1,0,Dhaka,Kishoreganj,Upazilas of Kishoreganj,Hossainpur,30,48.0,0.0,27.0,24.4396312,90.6678177,1,1,1,1,50.0,1,1,1,1,1,1,657,668,668,284,293,293,118,123,123
229,10000234.0,Itna Upazila Health Complex,Upazila Health Complex,Hospital/Clinic,Upazila,Secondary,1,0,Dhaka,Kishoreganj,Upazilas of Kishoreganj,Itna,30,48.0,0.0,33.0,23.32,91.05,1,1,1,1,50.0,1,1,1,1,1,1,1304,3565,3565,570,1598,1598,270,765,765
230,10000235.0,Guzadia Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,,1,0,Dhaka,Kishoreganj,Upazilas of Kishoreganj,Karimganj,30,48.0,0.0,42.0,24.4503945,90.8865834000001,1,1,0,1,0.0,0,0,0,0,0,0,402,806,806,205,387,387,88,170,170
231,10000236.0,Karimganj Upazila Health Complex,Upazila Health Complex,Administration,Upazila,Primary,1,0,Dhaka,Kishoreganj,Upazilas of Kishoreganj,Karimganj,30,48.0,0.0,42.0,24.4503945,90.8865834000001,1,1,0,0,50.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
236,10000241.0,Katiadi Upazila Health Complex,Upazila Health Complex,Hospital/Clinic,Upazila,Primary,1,0,Dhaka,Kishoreganj,Upazilas of Kishoreganj,Katiadi,30,48.0,0.0,45.0,24.3082218,90.8103570000001,1,1,1,1,50.0,1,1,1,1,1,1,28,29,29,16,17,17,13,13,13
237,10000242.0,Kishoreganj (sadar) Upazila Health Office,Upazila Level Office,Administration,Upazila,Primary,1,0,Dhaka,Kishoreganj,Upazilas of Kishoreganj,Kishoreganj Sadar,30,48.0,0.0,49.0,24.4599436,90.7808088,1,1,0,0,0.0,0,0,0,0,0,0,1597,1766,1766,841,902,902,454,476,476
238,10000243.0,Kishoreganj 250 Bed District Sadar Hospital,District/General Hospital,Hospital/Clinic,District,Secondary,1,0,Dhaka,Kishoreganj,Upazilas of Kishoreganj,Kishoreganj Sadar,30,48.0,0.0,49.0,24.4035,90.7723,1,1,1,1,250.0,1,1,1,1,1,1,1288,3019,3030,592,1449,1452,265,694,697
239,10000244.0,Kishoreganj Civil Surgeon Office,District Level Office,Administration,District,Not Applicable,1,0,Dhaka,Kishoreganj,Upazilas of Kishoreganj,Kishoreganj Sadar,30,48.0,0.0,49.0,24.45475,90.7767,1,1,0,0,0.0,0,0,0,0,0,0,1154,1203,1203,541,566,566,275,288,288
241,10000246.0,Kuliarchar Upazila Health Complex,Upazila Health Complex,Administration,Upazila,Primary,1,0,Dhaka,Kishoreganj,Upazilas of Kishoreganj,Kuliarchar,30,48.0,0.0,54.0,24.1532092,90.8961217,1,1,0,0,50.0,1,1,1,1,1,1,124,153,153,69,86,86,37,46,46
244,10000249.0,Mithamoin Upazila Health Complex,Upazila Health Complex,Public Health,Regional,Primary,1,0,Dhaka,Kishoreganj,Upazilas of Kishoreganj,Mithamain,30,48.0,0.0,59.0,24.414993,91.051165,1,1,0,0,50.0,1,1,1,1,1,1,290,313,357,136,154,178,57,71,81
245,10000250.0,Nikli Upazila Health Complex,Upazila Health Complex,Hospital/Clinic,Upazila,Primary,1,0,Dhaka,Kishoreganj,Upazilas of Kishoreganj,Nikli,30,48.0,0.0,76.0,24.3548728,90.9629523,1,1,1,1,50.0,1,1,1,1,1,1,2,3,5,2,3,5,1,2,2
247,10000252.0,Pakundia Upazila Health Complex,Upazila Health Complex,Hospital/Clinic,Upazila,Primary,1,0,Dhaka,Kishoreganj,Upazilas of Kishoreganj,Pakundia,30,48.0,0.0,79.0,24.3291613,90.6771801,1,1,1,1,50.0,1,1,1,1,1,1,1284,1953,1953,533,818,818,244,370,370
248,10000253.0,Tarail Upazila Health Complex,Upazila Health Complex,Hospital/Clinic,Upazila,Primary,1,0,Dhaka,Kishoreganj,Upazilas of Kishoreganj,Tarail,30,48.0,0.0,92.0,24.549118,90.890756,1,1,1,1,50.0,1,1,1,1,1,1,92,92,92,50,50,50,21,21,21
249,10000254.0,Taljanga Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,,1,0,Dhaka,Kishoreganj,Upazilas of Kishoreganj,Tarail,30,48.0,0.0,92.0,24.549118,90.890756,1,1,0,1,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
253,10000258.0,Kalkini Upazila Health Complex,Upazila Health Complex,Administration,Upazila,Primary,1,0,Dhaka,Madaripur,Upazilas of Madaripur,Kalkini,30,54.0,0.0,40.0,23.074639,90.228714,1,1,0,0,50.0,1,1,1,1,1,1,196,196,196,112,112,112,78,78,78
256,10000261.0,Madaripur (sadar) Upazila Health Office,Upazila Level Office,Administration,Upazila,Not Applicable,1,0,Dhaka,Madaripur,Upazilas of Madaripur,Madaripur Sadar,30,54.0,0.0,54.0,23.16675,90.22276,1,1,0,0,0.0,0,0,0,0,0,0,1889,1988,1988,984,1025,1025,550,577,577
257,10000262.0,Madaripur Civil Surgeon Office,District Level Office,,,,1,0,Dhaka,Madaripur,Upazilas of Madaripur,Madaripur Sadar,30,54.0,0.0,54.0,23.16509,90.21196,1,1,0,0,0.0,0,0,0,0,0,0,253,253,253,152,152,152,102,102,102
258,10000263.0,Madaripur District Hospital,District/General Hospital,Hospital/Clinic,District,Secondary,1,0,Dhaka,Madaripur,Upazilas of Madaripur,Madaripur Sadar,30,54.0,0.0,54.0,23.16609,90.21215,1,1,1,1,250.0,1,1,1,1,1,1,714,714,714,458,458,458,329,329,329
259,10000264.0,Madaripur Chest Disease Clinic,Chest Disease Clinic,Outpatient Clinic,District,Primary,1,0,Dhaka,Madaripur,Upazilas of Madaripur,Madaripur Sadar,30,54.0,0.0,54.0,23.1625651,90.2123371,1,1,0,1,0.0,0,1,0,1,0,0,192,192,192,95,95,95,53,53,53
265,10000270.0,Rajoir Upazila Health Complex,Upazila Health Complex,Outpatient Clinic,Ward,Primary,1,0,Dhaka,Madaripur,Upazilas of Madaripur,Rajoir,30,54.0,0.0,80.0,23.1016,90.2306,1,1,1,1,50.0,1,1,1,1,1,1,649,2063,2063,301,916,916,150,446,446
269,10000274.0,Shibchar Upazila Health Complex,Upazila Health Complex,Hospital/Clinic,Upazila,Primary,1,0,Dhaka,Madaripur,Upazilas of Madaripur,Shibchar,30,54.0,0.0,87.0,23.3584485,90.1682271,1,1,1,1,50.0,1,1,1,1,1,1,178,270,270,95,135,135,48,68,68
272,10000277.0,Daulatpur Upazila Health Complex,Upazila Health Complex,Hospital/Clinic,Upazila,Primary,1,0,Dhaka,Manikganj,Upazilas of Manikganj,Daulatpur,30,56.0,0.0,10.0,23.9989013,89.8614269,1,1,1,1,50.0,1,1,1,1,1,1,383,408,408,198,212,212,113,122,122
276,10000281.0,Ghior Upazila Health Complex,Upazila Health Complex,Hospital/Clinic,Upazila,Primary,1,0,Dhaka,Manikganj,Upazilas of Manikganj,Ghior,30,56.0,0.0,22.0,23.890951,89.877073,1,1,1,1,50.0,1,1,1,1,1,1,73,73,73,44,44,44,29,29,29
283,10000288.0,Harirampur Upazila Health Complex,Upazila Health Complex,Hospital/Clinic,Upazila,Primary,1,0,Dhaka,Manikganj,Upazilas of Manikganj,Harirampur,30,56.0,0.0,28.0,23.7156764,89.9626799,1,1,1,1,50.0,1,1,1,1,1,1,0,57,57,0,24,24,0,14,14
290,10000295.0,Manikganj (sadar) Upazila Health Office,Upazila Level Office,,,,1,0,Dhaka,Manikganj,Upazilas of Manikganj,Manikganj Sadar,30,56.0,0.0,46.0,20.661913,88.002548,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,10000296.0,Manikganj Civil Surgeon Office,District Level Office,Administration,District,,1,0,Dhaka,Manikganj,Upazilas of Manikganj,Manikganj Sadar,30,56.0,0.0,46.0,23.8347,90.0187,1,1,0,0,0.0,0,0,0,0,0,0,249,249,249,130,130,130,62,62,62
292,10000297.0,Manikganj 250 Bed District Hospital,District/General Hospital,Hospital/Clinic,District,Secondary,1,0,Dhaka,Manikganj,Upazilas of Manikganj,Manikganj Sadar,30,56.0,0.0,46.0,23.8584557,89.9253232999999,1,1,1,1,250.0,1,1,1,1,1,1,429,2802,2808,230,1508,1510,140,834,835
293,10000298.0,Baliati Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,,1,0,Dhaka,Manikganj,Upazilas of Manikganj,Saturia,30,56.0,0.0,70.0,23.968879,90.035342,1,1,0,1,0.0,0,1,0,1,0,0,161,161,161,89,89,89,66,66,66
298,10000303.0,Saturia Upazila Health Complex,Upazila Health Complex,Hospital/Clinic,Upazila,Secondary,1,0,Dhaka,Manikganj,Upazilas of Manikganj,Saturia,30,56.0,0.0,70.0,23.58,90.02,1,1,1,1,50.0,1,1,1,1,1,1,153,202,204,79,105,105,42,56,56
302,10000307.0,Shibalaya Upazila Health Complex,Upazila Health Complex,Hospital/Clinic,Upazila,,1,0,Dhaka,Manikganj,Upazilas of Manikganj,Shibalaya,30,56.0,0.0,78.0,23.8375062,89.787257,1,1,1,1,50.0,1,1,1,1,1,1,2589,5692,6608,1280,2753,3233,656,1435,1704
305,10000310.0,Baira Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,,1,0,Dhaka,Manikganj,Upazilas of Manikganj,Singair,30,56.0,0.0,82.0,23.81587266610193,90.08010759751876,1,1,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
306,10000311.0,Baldhara Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,,1,0,Dhaka,Manikganj,Upazilas of Manikganj,Singair,30,56.0,0.0,82.0,23.81587266610193,90.08010759751876,1,1,0,1,0.0,0,0,0,0,0,0,738,1569,1714,351,726,793,182,359,397
307,10000312.0,Singair Upazila Health Complex,Upazila Health Complex,Hospital/Clinic,Upazila,Primary,1,0,Dhaka,Manikganj,Upazilas of Manikganj,Singair,30,56.0,0.0,82.0,23.8167,90.15,1,1,1,1,50.0,1,1,1,1,1,1,654,1050,1050,402,633,633,231,364,364
308,10000313.0,Singair Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,,1,0,Dhaka,Manikganj,Upazilas of Manikganj,Singair,30,56.0,0.0,82.0,23.81587266610193,90.08010759751876,1,1,0,1,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
309,10000314.0,Bhaberchar Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,,1,0,Dhaka,Munshiganj,Upazilas of Munshiganj,Gazaria,30,59.0,0.0,24.0,23.576158,90.752501,1,1,0,1,0.0,0,0,0,0,0,0,860,1019,1019,486,581,581,280,341,341
310,10000315.0,Gazaria Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,,1,0,Dhaka,Munshiganj,Upazilas of Munshiganj,Gazaria,30,59.0,0.0,24.0,23.544324,90.608987,1,1,0,1,0.0,0,0,0,0,0,0,958,2839,2839,523,1491,1491,266,780,780
311,10000316.0,Hossaindi Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,,1,0,Dhaka,Munshiganj,Upazilas of Munshiganj,Gazaria,30,59.0,0.0,24.0,23.587276,90.598395,1,1,0,1,0.0,0,0,0,0,0,0,935,1216,1216,502,651,651,286,373,373
312,10000317.0,Gazaria Upazila Health Complex,Upazila Health Complex,Hospital/Clinic,Upazila,Primary,1,0,Dhaka,Munshiganj,Upazilas of Munshiganj,Gazaria,30,59.0,0.0,24.0,23.54564,90.53457,1,1,1,1,50.0,1,1,1,1,1,1,1769,1772,1772,1029,1031,1031,670,671,671
313,10000318.0,Rasulpur Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,,1,0,Dhaka,Munshiganj,Upazilas of Munshiganj,Gazaria,30,59.0,0.0,24.0,24.526351,90.010967,1,1,0,1,0.0,0,0,0,0,0,0,819,1300,1300,431,706,706,231,387,387
318,10000323.0,Lauhajang Upazila Health Complex,Upazila Health Complex,Hospital/Clinic,Upazila,Primary,1,0,Dhaka,Munshiganj,Upazilas of Munshiganj,Lohajang,30,59.0,0.0,44.0,24.16667,90.41667,1,1,1,1,50.0,1,1,1,1,1,1,2051,2325,2325,1098,1236,1236,597,665,665
319,10000324.0,Bajrajogini Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,,1,0,Dhaka,Munshiganj,Upazilas of Munshiganj,Munshiganj Sadar,30,59.0,0.0,56.0,23.54249,90.55577,1,1,0,1,0.0,0,0,0,0,0,0,1790,2534,2534,824,1226,1226,427,652,652
322,10000327.0,Munshiganj Civil Surgeon Office,District Level Office,,,,1,0,Dhaka,Munshiganj,Upazilas of Munshiganj,Munshiganj Sadar,30,59.0,0.0,56.0,23.54236,90.53324,1,1,0,0,0.0,0,0,0,0,0,0,316,344,344,196,210,210,131,140,140
323,10000328.0,Munshiganj 250 bed District Hospital,District/General Hospital,Hospital/Clinic,District,Secondary,1,0,Dhaka,Munshiganj,Upazilas of Munshiganj,Munshiganj Sadar,30,59.0,0.0,56.0,23.55354,90.52918,1,1,1,1,250.0,1,1,1,1,1,1,345,345,345,218,218,218,163,163,163
328,10000333.0,Serajdikhan Upazila Health Complex,Upazila Health Complex,Hospital/Clinic,Upazila,Primary,1,0,Dhaka,Munshiganj,Upazilas of Munshiganj,Serajdikhan,30,59.0,0.0,74.0,23.5961616,90.3936722,1,1,1,1,50.0,1,1,1,1,1,1,109,1146,1146,52,531,531,30,249,249
335,10000340.0,Hasara Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,Primary,1,0,Dhaka,Munshiganj,Upazilas of Munshiganj,Sreenagar,30,59.0,0.0,84.0,23.5689,90.55674,1,1,0,1,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
336,10000341.0,Sreenagar Upazila Health Complex,Upazila Health Complex,Hospital/Clinic,Upazila,Primary,1,0,Dhaka,Munshiganj,Upazilas of Munshiganj,Sreenagar,30,59.0,0.0,84.0,23.5502726,90.2900702,1,1,1,1,50.0,1,1,1,1,1,1,1388,2562,2562,616,1067,1067,288,460,460
337,10000342.0,Sreenagar Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,Primary,1,0,Dhaka,Munshiganj,Upazilas of Munshiganj,Sreenagar,30,59.0,0.0,84.0,23.5689,90.55674,1,1,0,1,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
342,10000347.0,Tungibari Upazila Health Complex,Upazila Health Complex,Hospital/Clinic,Upazila,Primary,1,0,Dhaka,Munshiganj,Upazilas of Munshiganj,Tongibari,30,59.0,0.0,94.0,23.512593,90.467366,1,1,1,1,50.0,1,1,1,1,1,1,708,873,873,405,479,479,236,267,267
347,10000352.0,Bhaluka Upazila Health Complex,Upazila Health Complex,Hospital/Clinic,Upazila,Primary,1,0,Mymensingh,Mymensingh,Upazilas of Mymensingh,Bhaluka,45,61.0,0.0,13.0,24.3813087,90.3371889,1,1,1,1,50.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
350,10000355.0,Dhubaura Upazila Health Complex,Upazila Health Complex,Hospital/Clinic,Upazila,Secondary,1,0,Mymensingh,Mymensingh,Upazilas of Mymensingh,Dhobaura,45,61.0,0.0,16.0,25.1169036,90.5068824,1,1,1,1,50.0,1,1,1,1,1,1,709,4284,7094,339,1887,3164,142,873,1477
353,10000358.0,Fulbaria Upazila Health Complex,Upazila Health Complex,Hospital/Clinic,Upazila,Primary,1,0,Mymensingh,Mymensingh,Upazilas of Mymensingh,Fulbaria,45,61.0,0.0,20.0,24.5715533,90.2620042,1,1,1,1,50.0,1,1,1,1,1,1,296,638,638,154,334,334,76,182,182
354,10000359.0,Putijana Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,Primary,1,0,Mymensingh,Mymensingh,Upazilas of Mymensingh,Fulbaria,45,61.0,0.0,20.0,24.646034,90.204544,1,1,0,1,0.0,0,1,0,0,0,0,1197,2291,2291,610,1190,1190,319,610,610
355,10000360.0,Rangamatia Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,Primary,1,0,Mymensingh,Mymensingh,Upazilas of Mymensingh,Fulbaria,45,61.0,0.0,20.0,24.555559,90.182222,1,1,0,1,0.0,0,1,0,1,0,0,932,3554,3702,527,2003,2092,306,1129,1181
356,10000361.0,Kashiganj(biska) Union Health Sub Center,Union Health Sub Center,Outpatient Clinic,Union,Primary,1,0,Mymensingh,Mymensingh,Upazilas of Mymensingh,Tarakanda,45,61.0,0.0,88.0,24.8042704,90.5101816,1,1,0,1,0.0,0,0,0,0,0,0,558,3820,4347,310,2237,2553,161,1293,1477
